44,99; -64,34
44,99; -64,84
44,99; -65,21
45,07; -66,09
45,07; -66,46
45,11; -65,53
45,15; -65,09
45,28; -65,53
45,38; -65,09
45,40; -64,34
45,40; -65,84
45,40; -66,34
45,40; -66,71
45,49; -67,09
45,49; -67,59
45,49; -68,09
45,49; -68,59
45,49; -69,09
45,57; -64,59
45,57; -65,09
45,61; -65,71
45,61; -66,21
45,61; -66,65
45,74; -65,09
45,74; -65,59
45,74; -66,09
45,74; -66,59
45,74; -67,09
45,82; -62,84
45,82; -63,34
45,82; -63,84
45,82; -64,34
45,82; -64,71
45,90; -65,09
45,90; -65,59
45,90; -66,09
45,95; -66,59
46,07; -67,09
46,07; -67,59
46,15; -68,47
46,20; -67,97
46,24; -67,34
46,32; -66,84
46,40; -67,34
46,49; -66,34
46,49; -66,84
46,57; -65,96
46,61; -65,46
46,74; -65,09
46,74; -65,59
46,82; -66,09
46,86; -66,71
46,99; -66,59
46,99; -66,96
47,07; -67,72
47,11; -67,28
47,15; -65,34
47,15; -65,84
47,15; -66,34
47,15; -66,84
47,24; -63,34
47,24; -63,84
47,28; -64,34
47,28; -64,84
47,32; -65,21
47,40; -65,59
47,40; -66,09
47,40; -66,59
47,40; -67,09
47,40; -67,59
47,40; -68,09
47,49; -69,59
47,49; -70,09
47,49; -70,59
47,53; -68,59
47,53; -69,03
47,57; -67,59
47,57; -68,09
47,70; -67,15
47,74; -67,59
47,74; -67,97
47,86; -68,34
47,86; -68,78
47,90; -66,34
47,90; -66,84
47,90; -67,34
47,90; -67,84
47,99; -63,59
47,99; -64,09
48,03; -64,59
48,03; -65,09
48,03; -65,59
48,03; -65,96
48,15; -66,09
48,15; -66,59
48,15; -66,96
48,24; -65,09
48,24; -65,59
48,32; -66,09
48,32; -66,59
48,32; -67,09
48,32; -67,47
48,40; -68,22
48,46; -67,80
48,49; -67,09
48,57; -68,84
48,57; -69,22
48,61; -68,47
48,74; -67,34
48,74; -67,84
48,74; -68,22
48,78; -66,84
48,82; -65,34
48,82; -65,84
48,82; -66,34
48,90; -67,84
48,90; -68,34
48,90; -68,84
48,94; -67,21
48,99; -66,09
48,99; -66,59
49,04; -65,55
49,15; -66,09
49,15; -66,46
49,28; -65,84
49,29; -65,34
49,40; -66,84
49,46; -66,30
49,61; -65,71
49,78; -66,34
49,82; -65,34
49,82; -65,84
49,82; -66,71
49,94; -64,46
49,94; -64,90
49,96; -63,84
50,07; -65,34
50,07; -65,84
50,07; -66,34
50,07; -66,84
50,07; -67,34
50,07; -67,84
50,15; -68,34
50,15; -68,84
50,15; -69,34
50,15; -69,72
50,24; -67,09
50,24; -67,59
50,24; -67,97
50,28; -66,71
50,40; -67,34
50,40; -67,84
50,44; -68,28
50,49; -68,84
50,49; -69,22
50,57; -67,34
50,57; -67,84
50,61; -66,34
50,61; -66,84
50,65; -65,34
50,65; -65,84
50,74; -67,34
50,74; -67,84
50,74; -68,34
50,74; -68,72
50,82; -65,59
50,82; -66,96
50,86; -66,09
50,86; -66,53
50,99; -65,34
50,99; -65,71
51,11; -66,21
51,11; -66,59
51,24; -65,59
51,24; -66,09
51,24; -66,59
51,32; -67,09
51,32; -67,59
51,32; -68,09
51,32; -68,47
51,44; -68,84
51,49; -68,34
51,49; -69,22
51,57; -67,34
51,57; -67,84
51,61; -66,71
51,74; -66,96
51,82; -66,59
51,90; -66,09
52,03; -66,46
52,21; -66,84
52,23; -67,59
52,32; -68,59
52,32; -68,97
52,37; -68,05
52,40; -67,34
52,48; -66,84
52,53; -65,84
52,53; -66,28
52,57; -64,84
52,57; -65,34
52,65; -66,59
52,65; -67,09
52,65; -67,97
52,69; -67,59
52,86; -67,28
52,90; -66,34
52,90; -66,84
52,98; -64,84
53,03; -65,34
53,03; -65,84
53,07; -66,34
53,07; -66,71
53,19; -67,21
53,19; -67,72
53,19; -68,15
53,32; -66,34
53,32; -66,84
53,37; -65,84
53,40; -65,09
53,48; -67,09
53,48; -67,47
53,54; -66,55
53,65; -65,96
53,71; -65,55
53,86; -66,09
53,86; -66,46
53,90; -65,59
53,98; -64,59
54,03; -65,21
54,07; -65,84
54,07; -66,21
54,19; -66,71
54,32; -66,34
54,36; -65,84
54,40; -65,34
54,48; -66,09
54,48; -66,59
54,48; -66,96
54,57; -65,09
54,57; -65,59
54,65; -66,09
54,65; -66,59
54,79; -67,01
54,90; -67,34
54,90; -67,72
55,03; -66,71
55,15; -66,09
55,15; -66,59
55,23; -67,09
55,23; -67,97
55,28; -67,72
55,32; -68,34
55,40; -65,84
55,40; -66,34
55,40; -66,84
55,40; -67,34
55,52; -64,09
55,52; -64,59
55,52; -65,09
55,52; -65,53
55,57; -63,59
55,57; -65,96
55,65; -67,84
55,65; -68,34
55,65; -68,72
55,69; -66,46
55,69; -66,96
55,69; -67,40
55,82; -67,09
55,86; -67,72
55,90; -68,34
55,98; -66,84
55,98; -67,34
56,12; -66,34
56,23; -66,59
56,23; -67,09
56,23; -67,47
56,36; -65,96
56,36; -66,34
56,37; -65,34
56,48; -68,22
56,52; -67,47
56,52; -67,90
56,54; -66,84
56,65; -65,09
56,65; -65,59
56,65; -66,09
56,69; -66,53
56,73; -67,09
56,73; -67,59
56,73; -67,97
56,82; -65,09
56,82; -65,59
56,82; -66,09
56,90; -66,59
56,90; -67,47
56,94; -67,03
57,12; -67,34
57,15; -66,59
57,15; -67,97
57,23; -64,84
57,23; -65,34
57,23; -66,21
57,27; -65,96
57,32; -66,59
57,32; -67,09
57,40; -67,59
57,40; -67,97
57,48; -66,59
57,48; -67,09
57,61; -65,84
57,61; -66,28
57,65; -64,84
57,65; -65,34
57,65; -66,71
57,73; -62,59
57,73; -63,09
57,73; -63,59
57,77; -64,09
57,77; -64,52
57,86; -65,03
57,90; -64,59
57,90; -65,46
57,98; -66,34
57,98; -66,71
58,02; -65,96
58,15; -65,84
58,27; -66,34
58,27; -66,84
58,27; -67,28
58,32; -67,84
58,32; -68,22
58,40; -64,09
58,40; -64,59
58,40; -65,09
58,40; -65,96
58,44; -65,71
58,48; -66,34
58,48; -66,84
58,57; -64,34
58,57; -64,84
58,57; -65,34
58,57; -65,71
58,62; -63,84
58,65; -62,59
58,65; -63,09
58,73; -64,59
58,73; -66,09
58,77; -65,09
58,77; -65,59
58,90; -64,34
58,94; -64,78
59,06; -65,34
59,19; -65,84
59,23; -66,21
59,31; -65,46
59,37; -65,05
59,44; -64,34
59,48; -63,34
59,48; -63,84
59,48; -64,84
59,48; -65,21
59,56; -66,59
59,56; -67,09
59,61; -66,15
59,62; -65,59
59,73; -64,84
59,73; -65,21
59,81; -65,59
59,81; -65,96
59,90; -65,21
59,95; -64,80
60,06; -65,71
60,11; -65,21
60,19; -64,52
60,23; -63,59
60,23; -64,09
60,31; -65,34
60,36; -64,84
60,48; -64,09
60,48; -64,59
60,48; -65,09
60,48; -65,46
60,56; -62,59
60,56; -63,09
60,61; -63,71
60,65; -64,34
60,65; -64,84
60,73; -62,34
60,77; -62,96
60,77; -63,46
60,86; -64,02
60,90; -63,59
60,90; -64,46
60,98; -61,83
60,98; -62,34
60,98; -62,84
60,98; -63,21
61,06; -61,08
61,06; -61,46
61,15; -62,21
61,19; -61,83
61,23; -61,33
61,31; -62,09
61,31; -62,59
61,44; -61,46
61,44; -61,83
61,56; -62,09
61,56; -62,46
61,65; -61,58
61,69; -61,02
61,77; -60,58
61,81; -61,08
61,81; -61,58
61,90; -59,33
61,90; -59,83
61,90; -60,21
61,94; -58,71
62,06; -59,08
62,06; -59,46
62,19; -60,33
62,20; -59,83
62,31; -58,33
62,31; -58,83
62,31; -59,21
62,37; -57,79
62,40; -57,08
62,48; -58,33
62,48; -58,83
62,56; -57,58
62,56; -57,96
62,65; -56,83
62,65; -57,21
62,77; -56,45
62,90; -56,08
63,02; -55,58
63,15; -55,08
63,15; -55,58
63,23; -54,70
63,27; -54,33
63,31; -53,83
63,44; -53,20
63,44; -53,58
63,56; -52,58
63,56; -52,95
63,65; -52,08
63,73; -51,58
63,81; -50,82
63,81; -51,20
63,95; -50,28
64,06; -49,32
64,06; -49,70
64,15; -48,82
64,23; -48,32
64,31; -47,82
64,40; -46,82
64,40; -47,32
64,48; -46,07
64,48; -46,45
64,56; -45,57
64,65; -45,07
64,73; -44,57
64,81; -44,07
64,90; -43,32
64,90; -43,69
64,98; -42,57
64,98; -42,94
65,06; -41,82
65,06; -42,19
65,15; -41,07
65,15; -41,44
65,23; -40,31
65,23; -40,69
65,31; -39,56
65,31; -39,94
65,40; -38,56
65,40; -39,06
65,48; -37,81
65,48; -38,19
65,56; -37,06
65,56; -37,44
65,65; -36,06
65,65; -36,56
65,73; -35,31
65,73; -35,69
65,81; -34,31
65,81; -34,81
65,89; -33,31
65,89; -33,81
65,98; -32,56
65,98; -32,93
66,06; -31,56
66,06; -32,06
66,14; -30,56
66,14; -31,06
66,23; -29,55
66,23; -30,05
66,31; -28,55
66,31; -29,05
66,39; -27,30
66,39; -27,80
66,39; -28,18
66,48; -26,30
66,48; -26,80
66,56; -25,30
66,56; -25,80
66,64; -24,30
66,64; -24,80
66,73; -23,05
66,73; -23,55
66,73; -23,92
66,81; -22,05
66,81; -22,55
66,89; -21,05
66,89; -21,55
66,98; -19,79
66,98; -20,30
66,98; -20,67
67,06; -19,04
67,06; -19,42
67,14; -18,04
67,14; -18,54
67,23; -17,29
67,23; -17,67
67,31; -16,79
67,39; -16,29
67,48; -15,79
67,60; -15,29
67,77; -14,79
67,94; -14,29
68,10; -14,04
68,27; -13,54
68,44; -13,04
68,60; -12,54
68,77; -12,04
68,89; -11,66
68,98; -11,29
69,10; -10,79
69,27; -10,41
69,43; -10,04
69,60; -9,66
69,77; -9,41
69,93; -9,28
70,10; -9,16
70,27; -9,41
70,43; -9,41
70,60; -9,66
70,77; -10,04
70,93; -10,54
71,10; -10,91
71,27; -11,29
71,43; -11,79
71,60; -12,29
71,77; -12,66
71,93; -13,04
72,10; -13,29
72,27; -13,66
72,43; -14,04
72,56; -14,16
72,64; -14,54
72,73; -14,92
72,81; -15,29
72,89; -15,79
72,97; -16,29
73,06; -16,79
73,14; -17,29
73,14; -17,67
73,22; -18,04
73,22; -18,42
73,31; -18,79
73,31; -19,17
73,39; -19,54
73,39; -20,05
73,47; -20,55
73,47; -20,92
73,56; -21,30
73,56; -21,80
73,64; -22,30
73,64; -22,67
73,72; -23,05
73,72; -23,55
73,81; -24,05
73,81; -24,42
73,89; -24,80
73,89; -25,30
73,97; -25,80
73,97; -26,18
74,06; -26,55
74,06; -27,05
74,14; -27,55
74,14; -27,93
74,22; -28,30
74,22; -28,68
74,31; -29,05
74,31; -29,43
74,39; -29,80
74,39; -30,30
74,47; -30,81
74,47; -31,18
74,56; -31,56
74,56; -31,93
74,64; -32,31
74,64; -32,68
74,72; -33,06
74,72; -33,43
74,81; -33,81
74,81; -34,18
74,89; -34,56
74,97; -35,06
74,97; -35,43
75,06; -35,81
75,06; -36,19
75,14; -36,56
75,22; -37,06
75,22; -37,44
75,31; -37,81
75,31; -38,19
75,39; -38,56
75,47; -39,06
75,47; -39,44
75,56; -39,81
75,64; -40,31
75,72; -40,81
75,72; -41,19
75,81; -41,57
75,89; -42,07
75,97; -42,57
76,06; -43,07
76,06; -43,44
76,14; -43,82
76,18; -44,32
76,31; -44,57
76,43; -45,19
76,47; -45,69
76,56; -46,07
76,60; -46,57
76,72; -47,07
76,81; -47,57
76,95; -47,99
77,06; -48,57
77,06; -49,07
77,20; -49,53
77,31; -50,07
77,35; -50,57
77,47; -51,07
77,56; -51,58
77,68; -52,08
77,86; -52,49
78,01; -53,20
78,14; -53,83
78,14; -54,20
78,26; -54,52
78,39; -54,33
78,39; -54,70
78,47; -55,08
78,47; -55,45
78,60; -55,83
78,64; -56,20
78,76; -56,58
78,89; -56,33
78,97; -56,83
78,97; -57,21
79,06; -57,96
79,11; -57,54
79,22; -58,46
79,26; -58,02
79,39; -57,83
79,47; -58,33
79,47; -58,83
79,47; -59,21
79,56; -60,08
79,60; -59,46
79,72; -59,33
79,85; -59,71
79,93; -59,33
79,97; -58,83
79,97; -59,71
80,05; -60,58
80,10; -60,08
80,26; -59,52
80,30; -59,08
80,39; -59,83
80,43; -60,27
80,55; -60,83
80,64; -61,33
80,68; -61,83
80,85; -62,27
80,89; -61,33
80,89; -61,83
80,97; -60,08
80,97; -60,96
81,01; -60,71
81,05; -61,33
81,14; -62,71
81,18; -61,96
81,18; -62,46
81,22; -63,09
81,30; -61,08
81,30; -61,58
81,35; -60,58
81,39; -60,08
81,47; -61,08
81,47; -61,58
81,47; -61,96
81,60; -62,46
81,60; -62,96
81,64; -63,46
81,72; -61,33
81,72; -61,83
81,72; -62,34
81,72; -62,71
81,80; -64,09
81,80; -64,46
81,85; -63,09
81,85; -63,52
81,89; -62,59
81,97; -61,83
82,01; -62,27
82,05; -62,84
82,10; -63,27
82,19; -63,80
82,22; -62,59
82,22; -63,09
82,30; -64,34
82,30; -64,84
82,30; -65,34
82,39; -63,09
82,39; -63,59
82,39; -63,96
82,47; -64,84
82,53; -64,30
82,64; -63,96
82,69; -63,59
82,72; -64,34
82,72; -64,71
82,80; -61,83
82,80; -62,34
82,80; -62,84
82,80; -63,21
82,89; -63,59
82,89; -64,09
82,89; -64,96
82,93; -64,71
83,01; -65,34
83,05; -65,84
83,05; -66,34
83,14; -64,09
83,14; -64,59
83,14; -64,96
83,22; -65,34
83,26; -65,84
83,30; -66,34
83,39; -66,84
83,39; -67,21
83,47; -66,09
83,47; -66,46
83,55; -64,34
83,55; -64,84
83,55; -65,34
83,55; -65,71
83,64; -62,59
83,64; -63,09
83,64; -63,59
83,68; -64,02
83,72; -64,59
83,72; -65,09
83,72; -65,59
83,72; -66,09
83,80; -67,09
83,86; -66,55
83,97; -65,96
84,03; -65,55
84,14; -65,59
84,14; -66,09
84,22; -65,09
84,26; -64,09
84,26; -64,59
84,30; -63,09
84,30; -63,59
84,39; -66,09
84,39; -66,59
84,43; -65,09
84,43; -65,53
84,53; -64,59
84,55; -65,21
84,64; -66,09
84,68; -65,59
84,80; -65,59
84,80; -66,09
84,89; -64,59
84,89; -65,09
84,97; -64,21
85,02; -63,84
85,05; -63,09
85,14; -64,59
85,14; -65,09
85,18; -65,65
85,34; -65,71
85,47; -65,34
85,47; -65,84
85,47; -66,34
85,51; -66,78
85,55; -67,34
85,55; -67,84
85,55; -68,22
85,64; -66,46
85,68; -65,71
85,68; -66,21
85,69; -65,09
85,80; -68,34
85,84; -66,96
85,84; -67,47
85,84; -67,97
85,97; -65,84
85,97; -66,34
86,01; -66,78
86,05; -67,34
86,14; -66,34
86,18; -66,78
86,30; -66,34
86,30; -66,71
86,39; -67,47
86,43; -66,96
86,51; -66,21
86,55; -65,59
86,64; -67,09
86,68; -66,53
86,72; -66,09
86,76; -65,59
86,80; -64,59
86,80; -65,09
86,88; -66,59
86,88; -67,09
86,93; -66,21
87,05; -66,84
87,18; -66,59
87,34; -66,84
87,36; -66,34
87,38; -65,59
87,47; -67,09
87,47; -67,59
87,47; -68,09
87,47; -68,59
87,55; -65,34
87,55; -65,84
87,59; -66,34
87,59; -66,78
87,63; -67,34
87,68; -67,97
87,72; -68,59
87,72; -68,97
87,80; -67,72
87,84; -66,96
87,84; -67,47
87,88; -68,09
87,97; -65,09
87,97; -65,59
87,97; -66,09
87,97; -66,59
88,01; -64,52
88,05; -63,59
88,05; -64,09
88,13; -65,71
88,18; -65,40
88,19; -64,84
88,30; -65,84
88,34; -66,46
88,34; -66,84
88,52; -66,09
88,63; -67,21
88,68; -66,78
88,76; -66,34
88,80; -65,84
88,93; -66,96
88,93; -67,34
89,05; -67,34
89,05; -67,84
89,13; -65,09
89,13; -65,59
89,13; -66,09
89,13; -66,59
89,13; -66,96
89,22; -63,34
89,22; -63,84
89,26; -64,34
89,26; -64,78
89,30; -65,34
89,30; -65,84
89,30; -66,34
89,30; -66,71
89,38; -68,47
89,43; -67,72
89,43; -68,15
89,44; -67,09
89,51; -66,28
89,55; -64,34
89,55; -64,84
89,55; -65,34
89,55; -65,84
89,63; -66,59
89,63; -67,09
89,63; -67,59
89,63; -68,09
89,72; -64,84
89,72; -65,34
89,72; -65,84
89,72; -66,21
89,80; -67,59
89,80; -67,97
89,84; -66,59
89,84; -67,03
89,97; -66,84
90,01; -67,34
90,05; -67,84
90,05; -68,22
90,13; -66,34
90,13; -66,84
90,19; -65,84
90,30; -66,96
90,34; -66,53
90,51; -66,59
90,51; -67,03
90,55; -67,59
90,63; -65,09
90,63; -65,59
90,63; -66,09
90,72; -67,09
90,72; -67,59
90,76; -66,53
90,80; -65,59
90,80; -66,09
90,88; -66,59
90,88; -67,09
90,88; -67,47
90,97; -65,34
90,97; -66,21
91,01; -65,96
91,09; -66,71
91,09; -67,21
91,13; -67,84
91,13; -68,22
91,22; -65,09
91,22; -65,59
91,22; -66,46
91,26; -66,21
91,30; -66,84
91,30; -67,21
91,38; -66,21
91,42; -65,90
91,55; -66,34
91,69; -66,80
91,72; -66,09
91,84; -65,21
91,84; -65,65
91,97; -64,59
92,01; -65,03
92,05; -65,59
92,05; -66,09
92,05; -66,46
92,13; -67,84
92,13; -68,22
92,17; -66,84
92,17; -67,28
92,22; -66,34
92,30; -65,59
92,30; -65,96
92,38; -66,34
92,47; -66,84
92,47; -67,34
92,59; -68,47
92,60; -67,84
92,72; -66,84
92,72; -67,21
92,76; -66,34
92,88; -65,59
92,88; -66,09
92,88; -66,59
92,88; -66,96
92,97; -64,09
92,97; -65,09
93,01; -64,71
93,13; -64,34
93,13; -64,84
93,13; -65,34
93,22; -66,84
93,26; -65,84
93,26; -66,34
93,38; -67,34
93,44; -66,84
93,55; -65,84
93,55; -66,34
93,59; -66,84
93,63; -67,34
93,63; -67,84
93,63; -68,22
93,72; -65,09
93,72; -65,59
93,72; -66,09
93,72; -66,46
93,80; -67,84
93,84; -66,96
93,84; -67,47
93,96; -66,71
94,01; -66,21
94,17; -66,53
94,21; -67,09
94,30; -68,09
94,34; -67,47
94,51; -67,34
94,51; -67,84
94,51; -68,28
94,55; -68,84
94,55; -69,22
94,63; -65,34
94,63; -65,84
94,63; -66,34
94,63; -66,84
94,76; -67,34
94,76; -67,84
94,76; -68,34
94,76; -68,84
94,88; -64,84
94,88; -65,34
94,88; -65,84
94,88; -66,71
94,92; -66,46
94,96; -67,09
94,96; -67,72
